"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-40-211",,,,"User:","admin"
"Cmdline:","dstat --nocolor --output /home/admin/cmd3-4000-dstat.csv -T -d -D xvdb -g -i --mem-adv --swap -n -N eth0 -p -r -y --aio --cpu-adv --fs --ipc --socket --tcp --udp --unix --vm --vm-adv",,,,"Date:","17 Jun 2017 01:07:26 UTC"
"epoch","dsk/xvdb",,"paging",,"interrupts",,,"advanced memory usage",,,,,,,,"swap",,"net/eth0",,"procs",,,"io/xvdb",,"system",,"async","total cpu usage",,,,,,,"filesystem",,"sysv ipc",,,"sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,
1497662074.270,0,343150592,0,0,0,0,4,515699699712,1342894080,351085215744,44314624,158780264448,53085138944,9273344,4456284160,0,0,132,460,2,2,0,0,2612,75198,2589,0,2.925,0.719,94.260,2.096,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,52417,9,0,0,0,0,0,0
1497662075.270,0,343285760,0,0,0,0,4,515699699712,1342894080,351085215744,44331008,158780248064,52916428800,9273344,4456284160,0,0,132,460,2,2,0,0,2622,76766,2639,0,2.972,0.782,94.399,1.846,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,52152,12,9,0,0,0,0,0
1497662076.270,4096,343805952,0,0,0,0,6,515699699712,1342898176,351085215744,44347392,158780231680,52743962624,9273344,4456280064,0,0,198,682,3,1,0,1,2625,76266,2576,0,2.942,0.657,94.132,2.269,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,50122,9,0,0,0,0,0,0
1497662077.270,0,343281664,0,0,0,0,5,515699699712,1342898176,351085215744,44359680,158780219392,52569600000,9273344,4456280064,0,0,198,460,2,2,0,0,2625,77679,3102,0,2.940,0.798,94.417,1.845,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51089,9,0,0,0,0,0,0
1497662078.270,0,343154688,0,0,0,0,4,515699699712,1342898176,351085215744,44367872,158780211200,52401348608,9273344,4456280064,0,0,132,460,2,2,0,0,2619,77203,2310,0,2.896,0.814,94.397,1.894,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51424,7,0,0,0,0,0,0
1497662079.270,0,343281664,0,0,0,0,6,515699699712,1342898176,351085215744,44380160,158780198912,52231577600,9273344,4456280064,0,0,198,682,2,2,0,0,2621,77067,2835,0,2.830,0.891,94.309,1.970,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,50808,9,3,0,0,0,0,0
1497662080.270,0,343412736,0,0,0,0,4,515699699712,1342898176,351085215744,44388352,158780190720,52055793664,9273344,4456280064,0,0,132,460,2,2,0,0,2621,78126,2199,0,2.893,0.813,94.166,2.127,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49209,7,0,0,0,0,0,0
1497662081.270,4096,343019520,0,0,0,0,4,515699699712,1342898176,351085215744,44412928,158780166144,51885703168,9273344,4456280064,0,0,132,460,3,2,0,1,2620,78212,2585,0,2.863,0.798,94.400,1.940,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51070,14,0,0,0,0,0,0
1497662082.270,0,343154688,0,0,0,0,6,515699699712,1342898176,351085215744,44421120,158780157952,51717275648,9273344,4456280064,0,0,198,682,2,2,0,0,2620,79441,3105,0,2.990,0.689,94.504,1.816,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51602,9,0,0,0,0,0,0
1497662083.270,0,342757376,0,0,0,0,4,515699699712,1342898176,351085215744,44433408,158780145664,51551911936,9273344,4456280064,0,0,132,460,3,1,0,0,2621,80733,2387,0,2.928,0.783,94.363,1.926,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51507,10,0,0,0,0,0,0
1497662084.270,0,343547904,0,0,0,0,4,515699699712,1342898176,351085215744,44441600,158780137472,51388813312,9273344,4456280064,0,0,132,460,3,1,0,0,2620,80941,2545,0,2.941,0.704,94.274,2.081,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,52245,9,0,0,0,0,0,0
1497662085.270,0,343412736,0,0,0,0,6,515699699712,1342898176,351085215744,44453888,158780125184,51222495232,9273344,4456280064,0,0,198,682,2,2,0,0,2613,80302,2415,0,2.972,0.626,94.227,2.175,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51367,6,0,0,0,0,0,0
1497662086.270,0,343019520,0,0,0,0,4,515699699712,1342898176,351085215744,44466176,158780112896,51056033792,9273344,4456280064,0,0,132,460,2,2,0,0,2625,81199,2550,0,2.894,0.829,94.463,1.814,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51036,9,0,0,0,0,0,0
1497662087.270,4096,343281664,0,0,0,0,4,515699699712,1342898176,351085215744,44486656,158780092416,50889138176,9273344,4456280064,0,0,132,460,2,2,0,1,2618,81238,2781,0,2.892,0.907,94.121,2.079,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,50452,12,7,0,0,0,0,0
1497662088.270,0,343674880,0,0,0,0,4,515699699712,1342898176,351085215744,44498944,158780080128,50723680256,9273344,4456280064,0,0,132,460,2,2,0,0,2622,82100,2422,0,3.004,0.704,94.274,2.018,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51853,10,0,0,0,0,0,0
1497662089.270,0,343281664,0,0,0,0,6,515699699712,1342898176,351085215744,44507136,158780071936,50553397248,9273344,4456280064,0,0,198,690,2,2,0,0,2620,81684,2332,0,2.893,0.704,94.386,2.017,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49463,6,0,0,0,0,0,0
1497662090.270,0,343412736,0,0,0,0,4,515699699712,1342898176,351085215744,44519424,158780059648,50390044672,9273344,4456280064,0,0,132,460,2,2,0,0,2616,83422,2118,0,2.909,0.860,94.214,2.017,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51432,9,0,0,0,0,0,0
1497662091.270,0,343674880,0,0,0,0,4,515699699712,1342898176,351085215744,44527616,158780051456,50224578560,9273344,4456280064,0,0,132,460,2,2,0,0,2621,82323,2848,0,2.956,0.751,94.447,1.846,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,50798,6,0,0,0,0,0,0
1497662092.270,0,342102016,0,0,0,0,6,515699699712,1342705664,351084634112,44539904,158780788736,50061238272,9273344,4456304640,0,0,198,690,2,2,0,0,2617,84002,2287,0,2.894,0.814,94.212,2.081,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51200,9,0,0,0,0,0,0
1497662093.270,4096,343281664,0,0,0,0,4,515699699712,1342910464,351084380160,44560384,158780817408,49898790912,9273344,4456304640,0,0,132,460,3,1,0,1,2626,84586,2342,0,2.958,0.689,94.475,1.878,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51232,15,0,0,0,0,0,0
1497662094.270,0,343412736,0,0,0,0,4,515699699712,1343000576,351084253184,44572672,158780841984,49734508544,9273344,4456304640,0,0,132,460,3,1,0,0,2621,84762,2351,0,2.958,0.704,94.194,2.144,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51090,7,0,0,0,0,0,0
1497662095.270,0,344465408,0,0,0,0,6,515699699712,1342955520,351084261376,44584960,158780866560,49568980992,9273344,4456304640,0,0,198,690,2,2,0,0,2623,84465,3068,0,2.893,0.907,94.261,1.939,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,50670,9,2,0,0,0,0,0
1497662096.270,0,343150592,0,0,0,0,4,515699699712,1343057920,351084134400,44593152,158780882944,49408892928,9273344,4456304640,0,0,132,460,3,1,0,0,2620,85909,2574,0,2.926,0.735,94.289,2.050,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51591,10,0,0,0,0,0,0
1497662097.270,0,343281664,0,0,0,0,4,515699699712,1343021056,351084134400,44605440,158780907520,49245433856,9273344,4456304640,0,0,132,460,4,1,0,0,2621,85831,2639,0,2.926,0.673,94.367,2.034,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,51145,9,0,0,0,0,0,0
1497662098.270,0,343412736,0,0,0,0,6,515699699712,1342988288,351084134400,44617728,158780923904,49080872960,9273344,4456308736,0,0,198,690,3,2,0,0,2616,85919,2177,0,2.957,0.798,94.196,2.049,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49911,8,0,0,0,0,0,0
1497662099.270,4096,343150592,0,0,0,0,4,515699699712,1342939136,351084134400,44642304,158780948480,48912683008,9273344,4456308736,0,0,132,460,2,2,0,1,2621,85596,3157,0,2.909,0.860,94.370,1.861,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49130,22,5,0,0,0,0,0
1497662100.270,0,343281664,0,0,0,0,4,515699699712,1342914560,351084134400,44650496,158780964864,48747958272,9273344,4456308736,0,0,132,460,2,2,0,0,2621,86043,2321,0,2.924,0.860,94.074,2.142,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49706,9,0,0,0,0,0,0
1497662101.270,0,342761472,0,0,0,0,6,515699699712,1342873600,351084134400,44662784,158780989440,48584265728,9273344,4456312832,0,0,198,690,4,2,0,0,2623,87678,2803,0,2.909,0.860,94.370,1.861,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49937,7,0,0,0,0,0,0
1497662102.270,0,342888448,0,0,0,0,4,515699699712,1343082496,351083880448,44675072,158781022208,48419258368,9273344,4456312832,0,0,132,460,2,2,3,0,2613,86930,2580,0,2.894,0.876,94.337,1.893,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49674,329,297,0,0,0,0,0
1497662103.270,0,343805952,0,0,0,0,24,515699699712,1342803968,351084134400,44683264,158781038592,48253911040,9273344,4456312832,0,0,1104,1576,2,3,1,0,2628,87533,2538,0,2.865,0.736,94.286,2.113,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49208,168,150,0,0,0,0,0
1497662104.270,0,342233088,0,0,0,0,4,515699699712,1342767104,351084134400,44695552,158781063168,48088313856,9273344,4456312832,0,0,132,460,3,2,0,0,2620,87554,2011,0,2.910,0.798,94.274,2.018,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,50024,9,2,0,0,0,0,0
1497662105.270,4096,344199168,0,0,0,0,24,515699699712,1342726144,351084134400,44716032,158781079552,47924375552,9273344,4456316928,0,0,1206,1302,3,1,0,1,2615,88901,2589,0,2.910,0.720,94.509,1.862,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49716,12,3,0,0,0,0,0
1497662106.270,0,343281664,0,0,0,0,10,515699699712,1342693376,351084134400,44728320,158781104128,47765676032,9273344,4456312832,0,0,468,664,3,2,0,0,2620,90354,2645,0,2.896,0.767,94.522,1.816,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49959,15,0,0,0,0,0,0
1497662107.270,0,343678976,0,0,1,0,17,515699699712,1342922752,351083880448,44736512,158781120512,47601131520,9273344,4456312832,0,0,810,1196,2,2,1,0,2622,89740,3217,0,2.926,0.861,94.226,1.987,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49764,114,99,0,0,0,0,0
1497662108.270,0,342499328,0,0,0,0,6,515699699712,1343393792,351083364352,44748800,158781157376,47440535552,9273344,4456308736,0,0,198,690,2,2,0,0,2617,90165,2429,0,2.911,0.783,94.397,1.910,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,50095,10,0,0,0,0,0,0
1497662109.270,0,343543808,0,0,0,0,4,515699699712,1343369216,351083364352,44756992,158781173760,47276163072,9273344,4456308736,0,0,132,460,2,2,0,0,2622,90396,2354,0,2.942,0.704,94.430,1.925,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48701,9,4,0,0,0,0,0
1497662110.270,0,343412736,0,0,0,0,4,515699699712,1343328256,351083372544,44769280,158781198336,47110328320,9273344,4456304640,0,0,132,460,3,1,0,0,2621,91138,2622,0,2.910,0.798,94.445,1.846,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48363,10,0,0,0,0,0,0
1497662111.270,4096,343937024,0,0,0,0,5,515699699712,1343528960,351083118592,44793856,158781222912,46940946432,9273344,4456308736,0,0,132,690,2,2,0,1,2625,91037,3435,0,2.943,0.845,94.287,1.925,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47775,15,0,0,0,0,0,0
1497662112.270,0,343154688,0,0,0,0,4,515699699712,1343504384,351083118592,44802048,158781239296,46778843136,9273344,4456308736,0,0,132,460,2,2,0,0,2620,91011,2532,0,2.923,0.781,94.186,2.110,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49151,8,0,0,0,0,0,0
1497662113.270,0,342888448,0,0,0,0,4,515699699712,1343467520,351083118592,44814336,158781263872,46609375232,9273344,4456308736,0,0,132,460,2,2,0,0,2616,91604,2315,0,2.833,0.814,94.411,1.941,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47110,9,2,0,0,0,0,0
1497662114.270,0,343678976,0,0,0,0,6,515699699712,1343442944,351083118592,44822528,158781280256,46445154304,9273344,4456308736,0,0,198,690,3,2,0,0,2622,91846,2624,0,2.944,0.658,94.487,1.911,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47666,6,0,0,0,0,0,0
1497662115.270,0,343543808,0,0,0,0,4,515699699712,1343352832,351083171840,44834816,158781304832,46281732096,9273344,4456308736,0,0,132,460,2,2,0,0,2616,91710,2402,0,2.924,0.750,94.199,2.126,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48883,9,0,0,0,0,0,0
1497662116.270,0,343281664,0,0,0,0,4,515699699712,1343328256,351083171840,44843008,158781321216,46126141440,9273344,4456308736,0,0,132,460,2,2,0,0,2626,94055,2537,0,2.988,0.735,94.463,1.814,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,50063,6,0,0,0,0,0,0
1497662117.270,4096,343023616,0,0,0,0,4,515699699712,1343266816,351083171840,44867584,158781345792,45966585856,9273344,4456321024,0,0,132,460,3,1,0,1,2624,94225,3024,0,2.910,0.845,94.226,2.018,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49332,17,10,0,0,0,0,0
1497662118.270,0,343019520,0,0,0,0,6,515699699712,1343369216,351083044864,44875776,158781362176,45806227456,9273344,4456321024,0,0,198,690,2,2,0,0,2612,93915,2890,0,3.007,0.705,94.488,1.801,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49073,10,6,0,0,0,0,0
1497662119.270,0,343674880,0,0,0,0,4,515699699712,1343332352,351083044864,44888064,158781386752,45644894208,9273344,4456321024,0,0,132,460,2,2,0,0,2623,94958,3046,0,2.864,0.829,94.351,1.956,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48541,6,0,0,0,0,0,0
1497662120.270,0,343019520,0,0,0,0,4,515699699712,1343295488,351083044864,44900352,158781411328,45487845376,9273344,4456321024,0,0,132,460,2,2,0,0,2621,95584,2496,0,2.928,0.736,94.473,1.863,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49870,9,0,0,0,0,0,0
1497662121.270,0,343543808,0,0,0,0,6,515699699712,1343270912,351083044864,44908544,158781427712,45331480576,9273344,4456321024,0,0,198,690,3,1,0,0,2619,95615,2153,0,2.943,0.720,94.364,1.972,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49273,6,6,0,0,0,0,0
1497662122.270,4096,343281664,0,0,0,0,4,515699699712,1343221760,351083044864,44924928,158781460480,45169795072,9273344,4456321024,0,0,132,460,3,1,0,1,2624,95586,2443,0,2.910,0.673,94.321,2.096,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48583,12,1,0,0,0,0,0
1497662123.270,0,343285760,0,0,0,0,4,515699699712,1343197184,351083044864,44941312,158781468672,45002457088,9273344,4456321024,0,0,132,460,3,1,0,0,2621,95874,2819,0,2.850,0.830,94.285,2.035,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,46607,8,0,0,0,0,0,0
1497662124.270,0,342888448,0,0,0,0,6,515699699712,1343033344,351083134976,44953600,158781521920,44847865856,9273344,4456329216,0,0,198,690,2,2,0,0,2614,97011,2410,0,2.974,0.610,94.381,2.035,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49436,10,0,0,0,0,0,0
1497662125.270,0,343805952,0,0,0,0,4,515699699712,1343262720,351082881024,44961792,158781538304,44686929920,9273344,4456329216,0,0,132,460,2,2,0,0,2622,96203,2490,0,2.863,0.798,94.352,1.987,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48245,6,2,0,0,0,0,0
1497662126.270,0,343281664,0,0,0,0,4,515699699712,1343225856,351082881024,44974080,158781562880,44512567296,9273344,4456329216,0,0,132,460,2,2,0,0,2624,94905,2558,0,2.879,0.782,94.164,2.175,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,44408,9,0,0,0,0,0,0
1497662127.270,0,342233088,0,0,0,0,6,515699699712,1343188992,351082881024,44986368,158781587456,44353003520,9273344,4456329216,0,0,198,690,3,1,0,0,2614,97253,2436,0,2.909,0.782,94.338,1.971,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48346,9,9,0,0,0,0,0
1497662128.270,4096,343937024,0,0,0,0,4,515699699712,1343148032,351082881024,44998656,158781612032,44187906048,9273344,4456333312,0,0,132,460,3,1,0,1,2627,97390,2256,0,2.878,0.782,94.510,1.830,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,46662,16,0,0,0,0,0,0
1497662129.270,0,343281664,0,0,0,0,4,515699699712,1343111168,351082881024,45019136,158781628416,44028825600,9273344,4456333312,0,0,132,460,3,1,0,0,2620,97938,2352,0,2.925,0.813,94.087,2.174,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48413,14,0,0,0,0,0,0
1497662130.270,0,343674880,0,0,0,0,4,515699699712,1343086592,351082881024,45027328,158781644800,43862106112,9273344,4456333312,0,0,132,460,2,2,0,0,2615,96190,2368,0,2.914,0.815,94.203,2.068,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,45600,7,1,0,0,0,0,0
1497662131.270,0,342761472,0,0,0,0,6,515699699712,1343049728,351082881024,45039616,158781669376,43701387264,9273344,4456333312,0,0,198,690,2,2,0,0,2622,97804,3151,0,2.958,0.876,94.304,1.862,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47745,9,0,0,0,0,0,0
1497662132.270,0,342364160,0,0,0,0,4,515699699712,1343025152,351082881024,45047808,158781685760,43549200384,9273344,4456333312,0,0,132,460,2,2,0,0,2618,100297,2203,0,2.907,0.875,94.280,1.938,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,49050,6,0,0,0,0,0,0
1497662133.270,0,344723456,0,0,0,0,4,515699699712,1343115264,351082754048,45060096,158781710336,43385901056,9273344,4456333312,0,0,132,460,3,1,0,0,2627,99600,2331,0,2.865,0.736,94.426,1.973,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47511,9,0,0,0,0,0,0
1497662134.270,4096,343023616,0,0,0,0,6,515699699712,1343078400,351082754048,45072384,158781734912,43220566016,9273344,4456333312,0,0,198,690,3,1,0,1,2620,98962,2377,0,2.863,0.813,94.244,2.080,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,45941,12,0,0,0,0,0,0
1497662135.270,0,343019520,0,0,0,0,4,515699699712,1343168512,351082627072,45092864,158781751296,43063336960,9273344,4456333312,0,0,132,460,3,2,0,0,2616,101051,2716,0,2.926,0.876,94.431,1.768,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47740,8,0,0,0,0,0,0
1497662136.270,0,342888448,0,0,0,0,4,515699699712,1343131648,351082627072,45105152,158781775872,42903621632,9273344,4456333312,0,0,132,460,2,2,0,0,2617,100210,2515,0,2.878,0.860,94.057,2.205,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47439,10,0,0,0,0,0,0
1497662137.270,0,343805952,0,0,0,0,6,515699699712,1343102976,351082627072,45113344,158781792256,42746757120,9273344,4456337408,0,0,198,690,3,2,0,0,2624,101193,2945,0,2.926,0.782,94.148,2.144,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47679,7,0,0,0,0,0,0
1497662138.270,0,343412736,0,0,0,0,4,515699699712,1343066112,351082627072,45125632,158781816832,42591617024,9273344,4456337408,0,0,132,460,2,2,0,0,2611,101315,2216,0,2.957,0.767,94.431,1.846,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48156,9,0,0,0,0,0,0
1497662139.270,0,343543808,0,0,0,0,4,515699699712,1343041536,351082627072,45133824,158781833216,42433007616,9273344,4456337408,0,0,132,460,2,2,0,0,2623,101563,2619,0,2.943,0.783,94.317,1.957,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47546,7,1,0,0,0,0,0
1497662140.270,4096,342888448,0,0,0,0,4,515699699712,1343242240,351082373120,45150208,158781865984,42276663296,9273344,4456341504,0,0,132,460,1,3,0,1,2626,103368,2505,0,2.815,0.891,94.354,1.939,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47244,13,0,0,0,0,0,0
1497662141.270,0,343941120,0,0,0,0,6,515699699712,1343217664,351082373120,45166592,158781874176,42115796992,9273344,4456341504,0,0,198,690,2,2,0,0,2625,103471,2398,0,2.894,0.782,94.493,1.830,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,46918,8,5,0,0,0,0,0
1497662142.270,0,342757376,0,0,0,0,4,515699699712,1343180800,351082373120,45178880,158781898752,41959198720,9273344,4456341504,0,0,132,460,2,2,0,0,2609,102259,2309,0,2.910,0.876,94.180,2.034,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47279,9,0,0,0,0,0,0
1497662143.270,0,343674880,0,0,0,0,4,515699699712,1343180800,351082373120,45187072,158781890560,41804337152,9273344,4456341504,0,0,132,460,3,1,0,0,2630,104169,2303,0,2.895,0.798,94.491,1.815,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47584,10,6,0,0,0,0,0
1497662144.270,0,342364160,0,0,0,0,6,515699699712,1343127552,351082397696,45199360,158781902848,41650663424,9273344,4456345600,0,0,198,690,2,2,0,0,2617,104603,2160,0,2.861,0.922,94.168,2.048,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,48074,6,0,0,0,0,0,0
1497662145.270,0,343674880,0,0,0,0,4,515699699712,1343115264,351082397696,45211648,158781902848,41488121856,9273344,4456345600,0,0,132,460,2,2,0,0,2613,104133,2379,0,2.895,0.735,94.461,1.909,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,45727,9,0,0,0,0,0,0
1497662146.270,4096,343937024,0,0,0,0,4,515699699712,1343086592,351082397696,45223936,158781915136,41332764672,9273344,4456349696,0,0,132,460,3,2,0,1,2628,105904,2276,0,2.924,0.860,94.387,1.829,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47457,10,0,0,0,0,0,0
1497662147.270,0,342630400,0,0,0,0,5,515699699712,1343070208,351082397696,45244416,158781906944,41177702400,9273344,4456353792,0,0,132,690,2,2,0,0,2622,106808,3007,0,2.925,0.876,94.087,2.112,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47274,12,7,0,0,0,0,0
1497662148.270,0,343805952,0,0,0,0,4,515699699712,1343070208,351082397696,45252608,158781898752,41020461056,9273344,4456353792,0,0,132,460,3,1,0,0,2622,105651,2345,0,2.908,0.907,94.341,1.845,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,46920,14,0,0,0,0,0,0
1497662149.270,0,343281664,0,0,0,0,3,515699699712,1343172608,351082270720,45264896,158781911040,40867778560,9273344,4456353792,0,0,132,460,3,1,0,0,2621,105103,2375,0,2.849,0.767,94.193,2.191,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47291,9,0,0,0,0,0,0
1497662150.270,0,343023616,0,0,0,0,6,515699699712,1343172608,351082270720,45273088,158781902848,40713940992,9273344,4456353792,0,0,198,460,2,2,0,0,2621,105515,2303,0,2.944,0.658,94.300,2.098,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,47492,6,0,0,0,0,0,0
1497662151.270,0,343019520,0,0,0,0,4,515699699712,1343172608,351082270720,45285376,158781890560,40557879296,9273344,4456353792,0,0,132,460,2,2,0,0,2615,106829,2677,0,2.974,0.642,94.396,1.988,0,0,0,0,25396,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,0,46979,9,0,0,0,0,0,0
