"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-40-211",,,,"User:","admin"
"Cmdline:","dstat --nocolor --output /home/admin/cmd3-24-dstat.csv -T -d -D xvdb -g -i --mem-adv --swap -n -N eth0 -p -r -y --aio --cpu-adv --fs --ipc --socket --tcp --udp --unix --vm --vm-adv",,,,"Date:","17 Jun 2017 00:01:30 UTC"
"epoch","dsk/xvdb",,"paging",,"interrupts",,,"advanced memory usage",,,,,,,,"swap",,"net/eth0",,"procs",,,"io/xvdb",,"system",,"async","total cpu usage",,,,,,,"filesystem",,"sysv ipc",,,"sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,
1497658545.454,0,94896128,0,0,0,0,6,515699699712,1275072512,386265014272,29827072,124639006720,862633984,9273344,3500052480,0,0,396,1380,2,0,0,0,748,50808,110,0,1.422,0.422,98.156,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,37260,37261,38395,13,0,0,0,0,0
1497658546.454,4096,643567616,0,0,0,0,3,515699699712,1275396096,386189082624,29851648,124712476672,293249024,9273344,3502166016,0,0,198,690,2,0,0,1,4895,319312,383,0,1.454,1.657,96.827,0.063,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,18162,18164,18732,8,0,0,0,0,0
1497658547.454,0,305922048,0,0,0,0,5,515699699712,1276403712,386062741504,29859840,124835008512,115138560,9273344,3504959488,0,0,330,1150,1,0,0,0,2326,149584,1074,0,1.329,0.891,97.122,0.657,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,30198,30199,31106,0,0,0,0,0,0
1497658548.454,0,57344,0,0,0,0,6,515699699712,1276153856,385889546240,29876224,125003243520,283758592,9273344,3510153216,0,0,396,1380,1,0,0,0,2,314,97,0,1.328,0.297,98.375,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41004,41004,42239,0,0,0,0,0,0
1497658549.454,0,0,0,0,0,0,7,515699699712,1276420096,385717366784,29876224,125170884608,450416640,9273344,3514425344,0,0,462,1610,1,0,0,0,0,294,81,0,1.406,0.188,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40882,40882,42105,0,0,0,0,0,0
1497658550.454,0,0,0,0,0,0,6,515699699712,1277825024,385544171520,29876224,125338034176,617562112,9273344,3519066112,0,0,396,1610,1,0,0,0,0,295,68,0,1.360,0.234,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40955,40955,42177,1,0,0,0,0,0
1497658551.454,0,0,0,0,0,0,7,515699699712,1276776448,385372372992,29876224,125505724416,785256448,9273344,3524222976,0,0,462,1380,1,0,0,0,0,305,86,0,1.375,0.219,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40899,40899,42120,0,0,0,0,0,0
1497658552.454,0,0,0,0,0,0,6,515699699712,1277452288,385198669824,29876224,125674094592,953626624,9273344,3528880128,0,0,396,1610,1,0,0,0,0,302,87,0,1.359,0.250,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40852,40852,42071,0,0,0,0,0,0
1497658553.454,0,637292544,0,0,0,0,4,515699699712,1277661184,385122865152,29900800,125747490816,385626112,9273344,3531055104,0,0,264,690,2,1,0,0,4880,317876,1620,0,1.360,1.704,95.419,1.517,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,17866,17867,18417,1,0,0,0,0,0
1497658554.454,0,386793472,0,0,0,0,4,515699699712,1278320640,385008586752,29921280,125858430976,110026752,9273344,3533713408,0,0,264,920,1,2,0,0,2940,191711,1818,0,1.298,1.079,95.324,2.299,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,27207,27209,28033,1,0,0,0,0,0
1497658555.454,0,24514560,0,0,0,0,6,515699699712,1277964288,384839708672,29925376,126022725632,253091840,9273344,3538649088,0,0,396,1610,1,0,0,0,182,9974,199,0,1.438,0.203,98.203,0.156,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40239,40239,41441,0,0,0,0,0,0
1497658556.454,0,0,0,0,0,0,7,515699699712,1278324736,384668164096,29925376,126189285376,419651584,9273344,3543273472,0,0,462,1380,1,0,0,0,0,303,82,0,1.406,0.188,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40794,40794,42013,9,0,0,0,0,0
1497658557.454,0,0,0,0,0,0,6,515699699712,1278418944,384496009216,29925376,126357069824,587436032,9273344,3547549696,0,0,396,1610,1,0,0,0,0,293,72,0,1.344,0.266,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40931,40931,42153,0,0,0,0,0,0
1497658558.454,0,57344,0,0,0,0,7,515699699712,1278513152,384323321856,29933568,126524510208,755073024,9273344,3552694272,0,0,462,1380,1,0,0,0,2,312,82,0,1.375,0.234,98.375,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40845,40845,42070,10,0,0,0,0,0
1497658559.454,0,0,0,0,0,0,6,515699699712,1278554112,384150990848,29933568,126692159488,922722304,9273344,3557335040,0,0,462,1610,1,0,0,0,0,305,89,0,1.375,0.219,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40867,40867,42089,0,0,0,0,0,0
1497658560.454,0,505937920,0,0,0,0,4,515699699712,1278337024,384055631872,29958144,126785163264,506130432,9273344,3559882752,0,0,198,690,2,0,0,0,3884,254910,303,0,1.407,1.407,97.154,0.031,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,22236,22238,22940,8,0,0,0,0,0
1497658561.454,4096,460455936,0,0,0,0,4,515699699712,1279291392,383951900672,29974528,126885212160,144371712,9273344,3562594304,0,0,264,920,1,1,0,1,3501,228468,960,0,1.406,1.250,96.797,0.547,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,24663,24664,25425,0,0,0,0,0,0
1497658562.454,0,77987840,0,0,0,0,6,515699699712,1279922176,383791783936,29978624,127040700416,228007936,9273344,3566587904,0,0,396,1610,1,0,0,0,583,36295,297,0,1.358,0.468,98.033,0.140,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,38266,38267,39413,0,0,0,0,0,0
1497658563.454,0,57344,0,0,0,0,7,515699699712,1279422464,383619731456,29986816,127208099840,395051008,9273344,3571732480,0,0,462,1380,1,0,0,0,2,302,85,0,1.376,0.219,98.390,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40832,40832,42053,0,0,0,0,0,0
1497658564.454,0,0,0,0,0,0,6,515699699712,1280663552,383445266432,29986816,127376662528,563613696,9273344,3576393728,0,0,396,1610,1,0,0,0,0,304,89,0,1.360,0.219,98.421,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41113,41113,42340,6,0,0,0,0,0
1497658565.454,0,0,0,0,0,0,7,515699699712,1280421888,383272984576,29986816,127544897536,730943488,9273344,3580682240,0,0,462,1380,1,0,0,0,0,298,74,0,1.391,0.219,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41024,41024,42252,0,0,0,0,0,0
1497658566.454,0,0,0,0,0,0,7,515699699712,1280479232,383099789312,29995008,127713370112,899424256,9273344,3585339392,0,0,462,1610,1,0,0,0,0,300,76,0,1.328,0.266,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41066,41066,42293,25,0,0,0,0,0
1497658567.454,0,413007872,0,0,0,0,4,515699699712,1280823296,382988681216,30007296,127820595200,589185024,9273344,3588866048,0,0,264,920,2,0,0,0,3169,208559,320,0,1.298,1.251,97.404,0.047,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,25669,25670,26451,1,0,0,0,0,0
1497658568.454,0,495353856,0,0,0,0,4,515699699712,1280475136,382892179456,30027776,127914860544,188014592,9273344,3591430144,0,0,264,920,1,2,0,0,3773,246139,1747,0,1.406,1.328,95.484,1.782,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,23403,23404,24121,0,0,0,0,0,0
1497658569.454,0,140251136,0,0,0,0,5,515699699712,1281855488,382735339520,30035968,128066150400,202846208,9273344,3595591680,0,0,330,1380,1,0,0,0,1060,66999,776,0,1.391,0.469,97.375,0.766,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,37106,37106,38219,0,0,0,0,0,0
1497658570.454,0,0,0,0,0,0,7,515699699712,1282248704,382563540992,30035968,128233279488,369975296,9273344,3599867904,0,0,462,1380,1,0,0,0,0,302,65,0,1.344,0.250,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40888,40888,42109,1,0,0,0,0,0
1497658571.454,0,0,0,0,1,0,7,515699699712,1282465792,382390980608,30035968,128400465920,537161728,9273344,3605024768,0,0,504,1652,1,0,0,0,0,304,84,0,1.406,0.203,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40936,40936,42160,1,0,0,0,0,0
1497658572.454,0,0,0,0,0,0,6,515699699712,1281699840,382218928128,30044160,128568647680,705351680,9273344,3609653248,0,0,396,1610,1,0,0,0,0,306,95,0,1.469,0.141,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40888,40888,42111,0,0,0,0,0,0
1497658573.454,0,45056,0,0,0,0,8,515699699712,1282416640,382045605888,30052352,128736595968,873394176,9273344,3614302208,0,0,564,1446,1,0,0,0,2,300,85,0,1.406,0.203,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40981,40981,42206,0,0,0,0,0,0
1497658574.454,0,302907392,0,0,0,0,5,515699699712,1282965504,381915734016,30060544,128862236672,690716672,9273344,3617976320,0,0,330,1150,1,1,0,0,2328,153871,182,0,1.345,1.001,97.639,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,30495,30496,31413,6,0,0,0,0,0
1497658575.454,4096,547647488,0,0,0,0,4,515699699712,1282846720,381816819712,30081024,128958599168,240623616,9273344,3620626432,0,0,264,920,2,0,0,1,4180,271818,808,0,1.378,1.315,96.962,0.345,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,23485,23486,24201,14,0,0,0,0,0
1497658576.454,0,202768384,0,0,0,0,5,515699699712,1283297280,381669273600,30085120,129101778944,185626624,9273344,3624538112,0,0,330,1380,1,0,0,0,1535,97917,839,0,1.313,0.610,97.561,0.516,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,35248,35250,36305,0,0,0,0,0,0
1497658577.454,0,0,0,0,0,0,7,515699699712,1283964928,381495951360,30085120,129269768192,353615872,9273344,3629203456,0,0,462,1380,1,0,0,0,0,300,73,0,1.360,0.219,98.421,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41083,41083,42309,0,0,0,0,0,0
1497658578.454,0,57344,0,0,0,0,6,515699699712,1282961408,381322989568,30101504,129438908416,522256384,9273344,3634012160,0,0,396,1610,1,0,0,0,2,310,89,0,1.344,0.281,98.359,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41108,41108,42347,0,0,0,0,0,0
1497658579.454,0,0,0,0,0,0,7,515699699712,1284321280,381149515776,30101504,129606373376,689893376,9273344,3638661120,0,0,462,1380,1,0,0,0,0,300,83,0,1.391,0.203,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40982,40982,42206,5,0,0,0,0,0
1497658580.454,0,0,0,0,0,0,7,515699699712,1285283840,380976193536,30101504,129774067712,857583616,9273344,3643326464,0,0,462,1610,1,0,0,0,0,435,203,0,1.375,0.219,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41077,41077,42304,0,0,0,0,0,0
1497658581.454,0,197263360,0,0,0,0,5,515699699712,1284734976,380831059968,30109696,129915707392,799019008,9273344,3647361024,0,0,330,1150,2,0,0,0,1523,100733,129,0,1.391,0.703,97.890,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,34080,34080,35103,0,0,0,0,0,0
1497658582.454,0,595066880,0,0,0,0,4,515699699712,1284677632,380740145152,30126080,130004426752,290971648,9273344,3649597440,0,0,264,920,2,0,0,0,4538,296617,488,0,1.329,1.689,96.857,0.125,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,21750,21751,22411,9,0,0,0,0,0
1497658583.454,0,273072128,0,0,0,0,4,515699699712,1284763648,380626907136,30142464,130114297856,132939776,9273344,3652861952,0,0,264,920,1,0,0,0,2069,129878,1404,0,1.375,1.047,96.235,1.344,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,27017,27018,27834,0,0,0,0,0,0
1497658584.454,0,0,0,0,0,0,7,515699699712,1286086656,380453584896,30150656,130282160128,300810240,9273344,3656990720,0,0,462,1610,1,0,0,0,0,319,92,0,1.406,0.188,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41070,41070,42300,0,0,0,0,0,0
1497658585.454,0,0,0,0,0,0,6,515699699712,1286533120,380279754752,30150656,130450714624,469352448,9273344,3661819904,0,0,396,1610,1,0,0,0,0,308,75,0,1.391,0.203,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41172,41172,42400,0,0,0,0,0,0
1497658586.454,0,0,0,0,0,0,7,515699699712,1286033408,380105924608,30150656,130620039168,638681088,9273344,3666825216,0,0,462,1380,1,0,0,0,0,307,68,0,1.422,0.172,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41241,41241,42473,0,0,0,0,0,0
1497658587.454,0,0,0,0,0,0,6,515699699712,1286033408,379932221440,30150656,130789072896,807714816,9273344,3671494656,0,0,396,1610,1,0,0,0,0,314,86,0,1.390,0.219,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41260,41260,42493,1,0,0,0,0,0
1497658588.454,0,73822208,0,0,0,0,7,515699699712,1286569984,379777437696,30162944,130938871808,878522368,9273344,3675930624,0,0,462,1380,2,0,0,0,596,40405,135,0,1.391,0.453,98.140,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,36369,36369,37466,0,0,0,0,0,0
1497658589.454,4096,660602880,0,0,0,0,3,515699699712,1286844416,379694243840,30187520,131019505664,298471424,9273344,3678191616,0,0,198,690,1,1,0,1,5018,327734,440,0,1.345,1.752,96.825,0.078,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,19743,19745,20350,0,0,0,0,0,0
1497658590.454,0,309985280,0,0,0,0,5,515699699712,1287352320,379563585536,30203904,131146715136,121065472,9273344,3681116160,0,0,330,1150,1,0,0,0,2356,151397,1232,0,1.392,0.767,97.121,0.720,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,31294,31295,32239,0,0,0,0,0,0
1497658591.454,0,0,0,0,0,0,6,515699699712,1286733824,379391660032,30203904,131314049024,288403456,9273344,3686326272,0,0,396,1380,1,0,0,0,0,298,81,0,1.359,0.250,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40764,40764,41984,0,0,0,0,0,0
1497658592.454,0,0,0,0,0,0,7,515699699712,1286803456,379219353600,30203904,131481657344,456011776,9273344,3690954752,0,0,462,1610,1,0,0,0,0,305,87,0,1.438,0.156,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40883,40883,42103,0,0,0,0,0,0
1497658593.454,0,57344,0,0,0,0,6,515699699712,1287610368,379046920192,30212096,131648634880,623022080,9273344,3695595520,0,0,396,1610,1,0,0,0,2,300,76,0,1.328,0.281,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40886,40886,42110,0,0,0,0,0,0
1497658594.454,0,0,0,0,0,0,9,515699699712,1289150464,378873470976,30212096,131816275968,790654976,9273344,3699863552,0,0,638,1564,1,0,0,0,0,300,80,0,1.360,0.234,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40920,40920,42139,0,0,0,0,0,0
1497658595.454,0,0,0,0,0,0,8,515699699712,1288577024,378701164544,30212096,131983998976,958377984,9273344,3705020416,0,0,564,2028,1,0,1,0,0,514,133,0,1.359,0.250,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40865,41029,42190,108,0,0,0,0,0
1497658596.454,0,646316032,0,0,0,0,4,515699699712,1288724480,378616725504,30240768,132065898496,390057984,9273344,3707383808,0,0,264,690,2,0,0,0,4957,324411,464,0,1.298,1.752,96.888,0.063,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,19594,19596,20204,21,0,0,0,0,0
1497658597.454,0,374341632,0,0,0,0,4,515699699712,1288888320,378495463424,30253056,132183842816,132231168,9273344,3710525440,0,0,264,1150,1,1,0,0,2843,185882,1178,0,1.391,1.032,96.873,0.704,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,29009,29009,29884,7,0,0,0,0,0
1497658598.454,0,32169984,0,0,0,0,11,515699699712,1289134080,378328997888,30261248,132345434112,266620928,9273344,3715145728,0,0,814,1624,1,0,0,0,234,13366,223,0,1.313,0.344,98.234,0.109,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,39743,39744,40940,0,0,0,0,0,0
1497658599.454,0,0,0,0,0,0,9,515699699712,1289990144,378156564480,30261248,132512378880,433311744,9273344,3719778304,0,0,630,2180,1,0,1,0,0,334,140,0,1.375,0.234,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40827,41061,42199,146,0,0,0,0,0
1497658600.454,0,0,0,0,0,0,7,515699699712,1290403840,377983496192,30261248,132680384512,601317376,9273344,3724427264,0,0,462,1380,1,0,0,0,0,301,82,0,1.390,0.219,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40983,40983,42206,0,0,0,0,0,0
1497658601.454,0,0,0,0,0,0,6,515699699712,1289826304,377810681856,30261248,132849135616,770068480,9273344,3729068032,0,0,396,1610,1,0,0,0,0,300,74,0,1.360,0.234,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41016,41016,42240,0,0,0,0,0,0
1497658602.454,0,0,0,0,0,0,7,515699699712,1290936320,377637867520,30269440,133016547328,937488384,9273344,3733352448,0,0,462,1380,1,0,0,0,0,299,70,0,1.406,0.188,98.391,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,40978,40978,42204,0,0,0,0,0,0
1497658603.454,4096,442773504,0,0,0,0,4,515699699712,1291624448,377542381568,30294016,133108957184,584839168,9273344,3735715840,0,0,264,920,2,0,0,1,3398,222188,221,0,1.282,1.579,97.123,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,22142,22143,22816,0,0,0,0,0,0
1497658604.454,0,521011200,0,0,0,0,3,515699699712,1291468800,377459974144,30310400,133188820992,140939264,9273344,3738398720,0,0,198,690,2,0,0,0,3969,259426,379,0,1.343,1.702,96.799,0.156,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,19666,19668,20265,0,0,0,0,0,0
1497658605.454,0,97386496,0,0,0,0,6,515699699712,1292042240,377303158784,30314496,133340651520,200503296,9273344,3742806016,0,0,396,1380,1,0,0,0,731,45761,340,0,1.406,0.469,97.953,0.172,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,37361,37363,38480,0,0,0,0,0,0
1497658606.454,0,0,0,0,0,0,6,515699699712,1291665408,377130725376,30314496,133508812800,368664576,9273344,3747454976,0,0,396,1610,1,0,0,0,0,307,68,0,1.313,0.281,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41023,41023,42250,10,0,0,0,0,0
1497658607.454,0,0,0,0,0,0,7,515699699712,1291657216,376957784064,30314496,133677101056,536952832,9273344,3752116224,0,0,462,1380,1,0,0,0,0,314,81,0,1.328,0.281,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41084,41084,42311,0,0,0,0,0,0
1497658608.454,0,57344,0,0,0,0,7,515699699712,1292259328,376783699968,30330880,133845901312,705794048,9273344,3756781568,0,0,462,1610,1,0,0,0,2,337,114,0,1.422,0.188,98.375,0.016,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41215,41215,42455,0,0,0,0,0,0
1497658609.454,0,0,0,0,0,0,6,515699699712,1291354112,376609361920,30330880,134016303104,876183552,9273344,3761623040,0,0,396,1610,1,0,0,0,0,310,79,0,1.344,0.250,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41398,41398,42635,6,0,0,0,0,0
1497658610.454,0,408027136,0,0,0,0,5,515699699712,1292115968,376500035584,30343168,134121791488,568438784,9273344,3764686848,0,0,330,920,2,0,0,0,3137,206212,305,0,1.376,1.204,97.389,0.031,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,25425,25426,26196,2,0,0,0,0,0
1497658611.454,0,495845376,0,0,0,0,3,515699699712,1292947456,376406327296,30359552,134212272128,164032512,9273344,3767066624,0,0,198,690,2,0,0,0,3772,246229,774,0,1.392,1.345,96.873,0.391,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,22321,22322,23000,0,0,0,0,0,0
1497658612.454,0,123731968,0,0,0,0,6,515699699712,1293529088,376252051456,30363648,134361853952,194080768,9273344,3771174912,0,0,396,1380,1,0,0,0,931,58640,425,0,1.406,0.516,97.859,0.219,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,36833,36834,37935,0,0,0,0,0,0
1497658613.454,0,57344,0,0,0,0,7,515699699712,1293787136,376077205504,30371840,134531588096,363847680,9273344,3776020480,0,0,462,1610,1,0,0,0,2,313,79,0,1.360,0.234,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41365,41365,42605,0,0,0,0,0,0
1497658614.454,0,0,0,0,0,0,6,515699699712,1293717504,375902867456,30380032,134701293568,533557248,9273344,3780714496,0,0,396,1610,1,0,0,0,0,308,77,0,1.453,0.156,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41395,41395,42632,7,0,0,0,0,0
1497658615.454,0,0,0,0,0,0,7,515699699712,1294045184,375728275456,30380032,134870867968,703131648,9273344,3785404416,0,0,462,1380,1,0,0,0,0,316,84,0,1.375,0.219,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41346,41346,42581,0,0,0,0,0,0
1497658616.454,0,0,0,0,0,0,7,515699699712,1294651392,375554088960,30380032,135039758336,872017920,9273344,3790094336,0,0,462,1610,1,0,0,0,0,317,91,0,1.375,0.234,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41398,41398,42634,0,0,0,0,0,0
1497658617.454,4096,263323648,0,0,0,0,4,515699699712,1294290944,375436001280,30392320,135154769920,720007168,9273344,3793518592,0,0,264,920,2,0,0,1,2028,133729,179,0,1.328,1,97.641,0.031,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,27522,27523,28353,0,0,0,0,0,0
1497658618.454,0,582774784,0,0,0,0,3,515699699712,1294897152,375359434752,30412800,135228583936,213237760,9273344,3795644416,0,0,198,690,2,1,0,0,4436,287480,1005,0,1.362,1.659,95.523,1.456,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,18077,18078,18637,5,0,0,0,0,0
1497658619.454,0,206704640,0,0,0,0,5,515699699712,1295179776,375221219328,30420992,135363014656,142712832,9273344,3799138304,0,0,330,1380,1,0,0,0,1570,101160,1362,0,1.327,0.968,96.628,1.077,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,33222,33222,34217,1,0,0,0,0,0
1497658620.454,0,0,0,0,0,0,7,515699699712,1296228352,375045840896,30429184,135532625920,311611392,9273344,3803848704,0,0,462,1380,1,0,0,0,0,320,97,0,1.344,0.250,98.406,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41522,41522,42767,0,0,0,0,0,0
1497658621.454,0,0,0,0,0,0,7,515699699712,1295663104,374871121920,30429184,135703044096,482033664,9273344,3808714752,0,0,462,1610,1,0,0,0,0,308,73,0,1.359,0.250,98.391,0,0,0,0,0,22175,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41552,41552,42792,0,0,0,0,0,0
1497658622.454,0,0,0,0,0,0,6,515699699712,1295962112,374696275968,30433280,135872888832,651882496,9273344,3813412864,0,0,396,1610,1,0,3,0,0,663,155,0,1.375,0.234,98.390,0,0,0,0,0,22176,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41422,41806,42972,289,0,0,0,0,0
1497658623.454,0,45056,0,0,0,0,7,515699699712,1295781888,374521303040,30441472,136043327488,822321152,9273344,3818119168,0,0,462,1380,1,0,0,0,2,317,88,0,1.375,0.234,98.391,0,0,0,0,0,22176,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,41578,41578,42823,7,0,0,0,0,0
1497658624.454,0,181927936,0,0,1,0,5,515699699712,1296437248,374380486656,30449664,136179462144,770498560,9273344,3822137344,0,0,372,1422,2,0,0,0,1411,94159,158,0,1.359,0.734,97.891,0.016,0,0,0,0,22176,0,0,0,481,3,1,0,0,5,1,0,0,0,1,0,26,39,13,26,32908,32910,33901,1,0,0,0,0,0
